https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/10728057,10728057,9000000,1380,Lasne,2018,AS_NEW,HOUSE,VILLA,5,84000,USA_HYPER_EQUIPPED,,0,1,,,,1000,"(4,)",1
https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6010/11013620,11013620,9300000,6010,Charleroi,2021,JUST_RENOVATED,HOUSE,APARTMENT_BLOCK,100,12000,USA_HYPER_EQUIPPED,,0,1,10,1,3000,5000,"(4,)",0
https://www.immoweb.be/en/classified/villa/for-sale/brasschaat/2930/11095027,11095027,9750000,2930,Brasschaat,,,HOUSE,VILLA,6,,,,0,,,,,1484,,1
https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3000/10626889,10626889,9250000,3000,Leuven,,AS_NEW,HOUSE,APARTMENT_BLOCK,0,1255,INSTALLED,,0,1,,,,,"(2,)",
https://www.immoweb.be/en/classified/villa/for-sale/brasschaat/2930/11023593,11023593,9750000,2930,Brasschaat,,,HOUSE,VILLA,6,,,,0,,,,,1569,,
https://www.immoweb.be/en/classified/villa/for-sale/brasschaat/2930/11033132,11033132,9750000,2930,Brasschaat,,,HOUSE,VILLA,6,,,,0,,,,,1484,,
https://www.immoweb.be/en/classified/house/for-sale/evergem/9940/11027949,11027949,9999999,9940,Evergem,,,HOUSE,HOUSE,0,,,,0,,,1,1050,1050,,0
https://www.immoweb.be/en/classified/villa/for-sale/gerpinnes/6280/10625164,10625164,9999999,6280,Gerpinnes,,,HOUSE,VILLA,16,,,,0,1,,,,1816,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/mons/7000/11066875,11066875,15000000,7000,Mons,1930,,HOUSE,APARTMENT_BLOCK,70,43000,NOT_INSTALLED,,0,,,,,8800,"(4,)",
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist-knokke/8300/10866414,10866414,15000000,8300,Knokke-Heist Knokke,2025,AS_NEW,HOUSE,VILLA,5,2337,USA_HYPER_EQUIPPED,,0,1,,,,1058,"(4,)",1
https://www.immoweb.be/en/classified/apartment-block/for-sale/havre/7021/11059876,11059876,15000000,7021,Havré,,,HOUSE,APARTMENT_BLOCK,0,43300,NOT_INSTALLED,,1,,,,,8797,"(4,)",
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130440,11130440,317130,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,20,,,93,"(None,)",
https://www.immoweb.be/en/classified/ground-floor/for-sale/oud-turnhout/2360/11130441,11130441,376050,2360,Oud-Turnhout,2022,,APARTMENT,GROUND_FLOOR,2,,INSTALLED,,1,1,10,,,109,"(None,)",
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130439,11130439,513190,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,54,,,152,"(None,)",
https://www.immoweb.be/en/classified/ground-floor/for-sale/oud-turnhout/2360/11130442,11130442,305026,2360,Oud-Turnhout,2022,,APARTMENT,GROUND_FLOOR,2,,INSTALLED,,1,1,10,,,90,"(None,)",
https://www.immoweb.be/en/classified/house/for-sale/havre/7021/8703998,8703998,15000000,7021,HAVRE,,,HOUSE,HOUSE,70,,,,1,,,,,10000,,
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130443,11130443,320540,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,18,,,94,"(None,)",
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130444,11130444,376050,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,23,,,109,"(None,)",
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130446,11130446,311805,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,24,,,92,"(None,)",
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130445,11130445,305026,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,27,,,90,"(None,)",
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130447,11130447,320500,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,18,,,94,"(None,)",
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130449,11130449,376050,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,23,,,109,"(None,)",
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/11130448,11130448,311805,2360,Oud-Turnhout,2022,,APARTMENT,APARTMENT,2,,INSTALLED,,1,1,20,,,92,"(3,)",
